nu,x,y,z
21225.0,0.03881,4.239e-05,-4.683e-07
21230.0,0.03874,4.224e-05,-4.601e-07
21235.0,0.03866,4.16e-05,-4.733e-07
21240.0,0.03855,4.217e-05,-4.546e-07
21245.0,0.03846,4.281e-05,-4.414e-07
21250.0,0.03837,4.298e-05,-4.385e-07
21255.0,0.03826,4.359e-05,-4.191e-07
21260.0,0.03818,4.302e-05,-4.363e-07
21265.0,0.03807,4.287e-05,-4.309e-07
21270.0,0.03795,4.195e-05,-4.395e-07
21275.0,0.03786,4.139e-05,-4.499e-07
21280.0,0.03769,4.195e-05,-4.353e-07
21285.0,0.03748,4.233e-05,-4.183e-07
21290.0,0.03727,4.27e-05,-4.019e-07
21295.0,0.03706,4.229e-05,-4.052e-07
21300.0,0.03686,4.268e-05,-3.913e-07
21305.0,0.03664,4.234e-05,-3.9e-07
21310.0,0.03643,4.191e-05,-3.902e-07
21315.0,0.03622,4.138e-05,-3.931e-07
21320.0,0.03601,4.084e-05,-3.953e-07
21325.0,0.03581,4.065e-05,-3.96e-07
21330.0,0.03561,4.062e-05,-3.944e-07
21335.0,0.03542,4.052e-05,-3.943e-07
21340.0,0.03522,4.045e-05,-3.948e-07
21345.0,0.03503,4.053e-05,-3.911e-07
21350.0,0.03484,4.1e-05,-3.817e-07
21355.0,0.03465,4.151e-05,-3.704e-07
21360.0,0.03446,4.206e-05,-3.583e-07
21365.0,0.03427,4.26e-05,-3.475e-07
21370.0,0.03407,4.292e-05,-3.403e-07
21375.0,0.03386,4.304e-05,-3.394e-07
21380.0,0.03364,4.32e-05,-3.356e-07
21385.0,0.03343,4.333e-05,-3.333e-07
21390.0,0.03322,4.345e-05,-3.309e-07
21395.0,0.03301,4.377e-05,-3.257e-07
21400.0,0.0328,4.404e-05,-3.206e-07
21405.0,0.03259,4.432e-05,-3.148e-07
21410.0,0.03238,4.46e-05,-3.096e-07
21415.0,0.03221,4.453e-05,-3.108e-07
21420.0,0.03209,4.38e-05,-3.247e-07
21425.0,0.03198,4.316e-05,-3.364e-07
21430.0,0.03186,4.239e-05,-3.517e-07
21435.0,0.03175,4.17e-05,-3.635e-07
21440.0,0.03164,4.214e-05,-3.555e-07
21445.0,0.03153,4.302e-05,-3.4e-07
21450.0,0.03143,4.387e-05,-3.238e-07
21455.0,0.03132,4.472e-05,-3.082e-07
21460.0,0.03126,4.523e-05,-3.003e-07
21465.0,0.03136,4.454e-05,-3.17e-07
21470.0,0.03148,4.369e-05,-3.359e-07
21475.0,0.03159,4.3e-05,-3.518e-07
21480.0,0.0317,4.215e-05,-3.707e-07
21485.0,0.03182,4.239e-05,-3.698e-07
21490.0,0.03194,4.346e-05,-3.543e-07
21495.0,0.03206,4.45e-05,-3.388e-07
21500.0,0.03219,4.554e-05,-3.232e-07
21505.0,0.03232,4.65e-05,-3.092e-07
21510.0,0.03253,4.638e-05,-3.154e-07
21515.0,0.03275,4.595e-05,-3.275e-07
21520.0,0.03298,4.568e-05,-3.359e-07
21525.0,0.0332,4.529e-05,-3.486e-07
21530.0,0.03343,4.501e-05,-3.578e-07
21535.0,0.03366,4.52e-05,-3.578e-07
21540.0,0.03389,4.527e-05,-3.607e-07
21545.0,0.03412,4.534e-05,-3.643e-07
21550.0,0.03435,4.541e-05,-3.672e-07
21555.0,0.03455,4.559e-05,-3.668e-07
21560.0,0.03475,4.584e-05,-3.645e-07
21565.0,0.03495,4.613e-05,-3.628e-07
21570.0,0.03515,4.626e-05,-3.626e-07
21575.0,0.03535,4.628e-05,-3.652e-07
21580.0,0.03555,4.53e-05,-3.859e-07
21585.0,0.03573,4.413e-05,-4.088e-07
21590.0,0.03593,4.292e-05,-4.338e-07
21595.0,0.03612,4.171e-05,-4.595e-07
21600.0,0.03625,4.101e-05,-4.744e-07
21605.0,0.03628,4.133e-05,-4.748e-07
21610.0,0.03631,4.153e-05,-4.758e-07
21615.0,0.03634,4.18e-05,-4.761e-07
21620.0,0.03637,4.208e-05,-4.772e-07
21625.0,0.03639,4.158e-05,-4.909e-07
21630.0,0.03641,4.078e-05,-5.102e-07
21635.0,0.03643,4.003e-05,-5.308e-07
21640.0,0.03646,3.923e-05,-5.501e-07
21645.0,0.03646,3.854e-05,-5.653e-07
21650.0,0.03636,3.888e-05,-5.538e-07
21655.0,0.03623,3.936e-05,-5.375e-07
21660.0,0.03611,3.993e-05,-5.19e-07
21665.0,0.03599,4.038e-05,-5.028e-07
21670.0,0.03586,4.018e-05,-4.997e-07
21675.0,0.03572,3.852e-05,-5.22e-07
21680.0,0.03559,3.686e-05,-5.441e-07
21685.0,0.03545,3.515e-05,-5.685e-07
21690.0,0.03531,3.349e-05,-5.907e-07
21695.0,0.03509,3.28e-05,-5.939e-07
21700.0,0.03481,3.284e-05,-5.815e-07
21705.0,0.03453,3.285e-05,-5.711e-07
21710.0,0.03425,3.277e-05,-5.615e-07
21715.0,0.03398,3.273e-05,-5.499e-07
21720.0,0.03369,3.205e-05,-5.515e-07
21725.0,0.03341,3.128e-05,-5.545e-07
21730.0,0.03312,3.044e-05,-5.589e-07
21735.0,0.03284,2.968e-05,-5.625e-07
21740.0,0.03254,2.902e-05,-5.621e-07
21745.0,0.03217,2.895e-05,-5.54e-07
21750.0,0.0318,2.891e-05,-5.438e-07
21755.0,0.03143,2.895e-05,-5.328e-07
21760.0,0.03106,2.895e-05,-5.212e-07
21765.0,0.03069,2.876e-05,-5.144e-07
21770.0,0.03031,2.837e-05,-5.105e-07
21775.0,0.02994,2.803e-05,-5.065e-07
21780.0,0.02956,2.76e-05,-5.034e-07
21785.0,0.02919,2.726e-05,-4.994e-07
21790.0,0.02882,2.707e-05,-4.926e-07
21795.0,0.02845,2.707e-05,-4.837e-07
21800.0,0.02808,2.7e-05,-4.761e-07
21805.0,0.02771,2.7e-05,-4.672e-07
21810.0,0.02734,2.689e-05,-4.611e-07
21815.0,0.02696,2.685e-05,-4.521e-07
21820.0,0.0266,2.681e-05,-4.445e-07
21825.0,0.02622,2.674e-05,-4.37e-07
21830.0,0.02585,2.667e-05,-4.294e-07
21835.0,0.02549,2.651e-05,-4.233e-07
21840.0,0.02512,2.628e-05,-4.186e-07
21845.0,0.02476,2.602e-05,-4.159e-07
21850.0,0.0244,2.575e-05,-4.126e-07
21855.0,0.02404,2.552e-05,-4.093e-07
21860.0,0.02368,2.544e-05,-4.018e-07
21865.0,0.02332,2.567e-05,-3.901e-07
21870.0,0.02297,2.591e-05,-3.776e-07
21875.0,0.02261,2.614e-05,-3.659e-07
21880.0,0.02225,2.633e-05,-3.542e-07
21885.0,0.02193,2.61e-05,-3.515e-07
21890.0,0.02164,2.557e-05,-3.558e-07
21895.0,0.02135,2.511e-05,-3.6e-07
21900.0,0.02106,2.457e-05,-3.643e-07
21905.0,0.02076,2.416e-05,-3.651e-07
21910.0,0.02048,2.45e-05,-3.546e-07
21915.0,0.02019,2.512e-05,-3.379e-07
21920.0,0.0199,2.578e-05,-3.204e-07
21925.0,0.01962,2.635e-05,-3.058e-07
21930.0,0.01935,2.678e-05,-2.933e-07
21935.0,0.01916,2.655e-05,-2.947e-07
21940.0,0.01898,2.628e-05,-2.975e-07
21945.0,0.01881,2.594e-05,-3.01e-07
21950.0,0.01863,2.563e-05,-3.052e-07
21955.0,0.01846,2.548e-05,-3.066e-07
21960.0,0.01828,2.606e-05,-2.933e-07
21965.0,0.01811,2.667e-05,-2.793e-07
21970.0,0.01794,2.725e-05,-2.667e-07
21975.0,0.01777,2.779e-05,-2.563e-07
21980.0,0.01764,2.802e-05,-2.499e-07
21985.0,0.01757,2.768e-05,-2.561e-07
21990.0,0.01749,2.737e-05,-2.603e-07
21995.0,0.01742,2.699e-05,-2.686e-07
22000.0,0.01735,2.661e-05,-2.762e-07
22005.0,0.01728,2.681e-05,-2.712e-07
22010.0,0.01721,2.746e-05,-2.599e-07
22015.0,0.01714,2.816e-05,-2.459e-07
22020.0,0.01708,2.877e-05,-2.36e-07
22025.0,0.01701,2.939e-05,-2.24e-07
22030.0,0.01699,2.951e-05,-2.218e-07
22035.0,0.01699,2.935e-05,-2.26e-07
22040.0,0.01699,2.924e-05,-2.294e-07
22045.0,0.01699,2.913e-05,-2.328e-07
22050.0,0.01699,2.897e-05,-2.37e-07
22055.0,0.01699,2.916e-05,-2.342e-07
22060.0,0.01699,2.936e-05,-2.306e-07
22065.0,0.01699,2.951e-05,-2.292e-07
22070.0,0.01699,2.978e-05,-2.25e-07
22075.0,0.01699,2.99e-05,-2.243e-07
22080.0,0.017,2.997e-05,-2.236e-07
22085.0,0.01702,3.001e-05,-2.216e-07
22090.0,0.01703,3.004e-05,-2.216e-07
22095.0,0.01704,3.004e-05,-2.21e-07
22100.0,0.01706,3e-05,-2.225e-07
22105.0,0.01707,2.981e-05,-2.246e-07
22110.0,0.01708,2.957e-05,-2.29e-07
22115.0,0.01709,2.938e-05,-2.318e-07
22120.0,0.0171,2.918e-05,-2.354e-07
22125.0,0.0171,2.903e-05,-2.376e-07
22130.0,0.01706,2.918e-05,-2.313e-07
22135.0,0.01701,2.93e-05,-2.245e-07
22140.0,0.01696,2.937e-05,-2.198e-07
22145.0,0.01692,2.948e-05,-2.129e-07
22150.0,0.01687,2.944e-05,-2.102e-07
22155.0,0.01683,2.898e-05,-2.16e-07
22160.0,0.01678,2.848e-05,-2.21e-07
22165.0,0.01673,2.806e-05,-2.253e-07
22170.0,0.01668,2.756e-05,-2.297e-07
22175.0,0.01661,2.733e-05,-2.306e-07
22180.0,0.01651,2.744e-05,-2.237e-07
22185.0,0.01642,2.751e-05,-2.176e-07
22190.0,0.01632,2.763e-05,-2.121e-07
22195.0,0.01622,2.767e-05,-2.066e-07
22200.0,0.01612,2.751e-05,-2.062e-07
22205.0,0.01602,2.716e-05,-2.077e-07
22210.0,0.01592,2.682e-05,-2.092e-07
22215.0,0.01582,2.635e-05,-2.143e-07
22220.0,0.01572,2.605e-05,-2.144e-07
22225.0,0.0156,2.585e-05,-2.14e-07
22230.0,0.01545,2.581e-05,-2.119e-07
22235.0,0.01531,2.578e-05,-2.085e-07
22240.0,0.01517,2.57e-05,-2.058e-07
22245.0,0.01503,2.574e-05,-2.01e-07
22250.0,0.01489,2.566e-05,-1.997e-07
22255.0,0.01474,2.554e-05,-1.97e-07
22260.0,0.0146,2.551e-05,-1.936e-07
22265.0,0.01446,2.543e-05,-1.915e-07
22270.0,0.01432,2.535e-05,-1.896e-07
22275.0,0.0142,2.535e-05,-1.874e-07
22280.0,0.01408,2.544e-05,-1.838e-07
22285.0,0.01397,2.548e-05,-1.816e-07
22290.0,0.01386,2.56e-05,-1.794e-07
22295.0,0.01375,2.564e-05,-1.778e-07
22300.0,0.01363,2.569e-05,-1.75e-07
22305.0,0.01352,2.585e-05,-1.706e-07
22310.0,0.01341,2.589e-05,-1.698e-07
22315.0,0.01329,2.597e-05,-1.662e-07
22320.0,0.01318,2.601e-05,-1.648e-07
22325.0,0.01313,2.617e-05,-1.632e-07
22330.0,0.0131,2.641e-05,-1.602e-07
22335.0,0.01308,2.656e-05,-1.58e-07
22340.0,0.01305,2.671e-05,-1.586e-07
22345.0,0.01303,2.695e-05,-1.557e-07
22350.0,0.013,2.71e-05,-1.549e-07
22355.0,0.01298,2.73e-05,-1.527e-07
22360.0,0.01295,2.746e-05,-1.525e-07
22365.0,0.01292,2.769e-05,-1.489e-07
22370.0,0.0129,2.785e-05,-1.487e-07
22375.0,0.01293,2.8e-05,-1.479e-07
22380.0,0.01297,2.812e-05,-1.486e-07
22385.0,0.01302,2.831e-05,-1.484e-07
22390.0,0.01307,2.842e-05,-1.491e-07
22395.0,0.01311,2.858e-05,-1.489e-07
22400.0,0.01316,2.878e-05,-1.488e-07
22405.0,0.0132,2.889e-05,-1.494e-07
22410.0,0.01325,2.908e-05,-1.493e-07
22415.0,0.0133,2.92e-05,-1.485e-07
22420.0,0.01334,2.939e-05,-1.484e-07
22425.0,0.01341,2.935e-05,-1.518e-07
22430.0,0.01349,2.935e-05,-1.526e-07
22435.0,0.01357,2.931e-05,-1.547e-07
22440.0,0.01366,2.923e-05,-1.569e-07
22445.0,0.01374,2.927e-05,-1.575e-07
22450.0,0.01382,2.919e-05,-1.611e-07
22455.0,0.0139,2.915e-05,-1.632e-07
22460.0,0.01398,2.915e-05,-1.64e-07
22465.0,0.01406,2.911e-05,-1.654e-07
22470.0,0.01414,2.903e-05,-1.682e-07
22475.0,0.01421,2.895e-05,-1.696e-07
22480.0,0.01427,2.864e-05,-1.74e-07
22485.0,0.01433,2.837e-05,-1.783e-07
22490.0,0.01438,2.814e-05,-1.811e-07
22495.0,0.01444,2.79e-05,-1.855e-07
22500.0,0.0145,2.763e-05,-1.885e-07
22505.0,0.01456,2.74e-05,-1.927e-07
22510.0,0.01462,2.716e-05,-1.956e-07
22515.0,0.01467,2.693e-05,-1.992e-07
22520.0,0.01473,2.666e-05,-2.028e-07
22525.0,0.01475,2.639e-05,-2.051e-07
22530.0,0.01474,2.612e-05,-2.067e-07
22535.0,0.01473,2.584e-05,-2.069e-07
22540.0,0.01472,2.55e-05,-2.099e-07
22545.0,0.01471,2.526e-05,-2.094e-07
22550.0,0.0147,2.499e-05,-2.109e-07
22555.0,0.01468,2.464e-05,-2.126e-07
22560.0,0.01467,2.437e-05,-2.141e-07
22565.0,0.01466,2.414e-05,-2.136e-07
22570.0,0.01465,2.391e-05,-2.131e-07
22575.0,0.01461,2.36e-05,-2.14e-07
22580.0,0.01452,2.336e-05,-2.135e-07
22585.0,0.01442,2.313e-05,-2.124e-07
22590.0,0.01433,2.293e-05,-2.105e-07
22595.0,0.01423,2.266e-05,-2.093e-07
22600.0,0.01414,2.247e-05,-2.081e-07
22605.0,0.01405,2.227e-05,-2.055e-07
22610.0,0.01395,2.196e-05,-2.058e-07
22615.0,0.01386,2.177e-05,-2.039e-07
22620.0,0.01377,2.157e-05,-2.028e-07
22625.0,0.01367,2.13e-05,-2.023e-07
22630.0,0.01356,2.118e-05,-1.996e-07
22635.0,0.01344,2.107e-05,-1.984e-07
22640.0,0.01333,2.095e-05,-1.951e-07
22645.0,0.01321,2.075e-05,-1.959e-07
22650.0,0.0131,2.063e-05,-1.94e-07
22655.0,0.01298,2.044e-05,-1.928e-07
22660.0,0.01287,2.036e-05,-1.901e-07
22665.0,0.01275,2.017e-05,-1.889e-07
22670.0,0.01264,2.005e-05,-1.87e-07
22675.0,0.01252,1.994e-05,-1.843e-07
22680.0,0.01236,1.982e-05,-1.823e-07
22685.0,0.0122,1.971e-05,-1.782e-07
22690.0,0.01204,1.959e-05,-1.755e-07
22695.0,0.01187,1.944e-05,-1.728e-07
22700.0,0.01171,1.933e-05,-1.702e-07
22705.0,0.01155,1.925e-05,-1.647e-07
22710.0,0.01138,1.906e-05,-1.634e-07
22715.0,0.01122,1.898e-05,-1.593e-07
22720.0,0.01106,1.887e-05,-1.566e-07
22725.0,0.01089,1.876e-05,-1.518e-07
22730.0,0.01072,1.864e-05,-1.491e-07
22735.0,0.01055,1.856e-05,-1.464e-07
22740.0,0.01038,1.849e-05,-1.436e-07
22745.0,0.01021,1.83e-05,-1.423e-07
22750.0,0.01004,1.827e-05,-1.381e-07
22755.0,0.009872,1.815e-05,-1.368e-07
22760.0,0.009701,1.807e-05,-1.334e-07
22765.0,0.009531,1.8e-05,-1.299e-07
22770.0,0.009361,1.788e-05,-1.287e-07
22775.0,0.00919,1.778e-05,-1.258e-07
22780.0,0.009029,1.77e-05,-1.232e-07
22785.0,0.008896,1.766e-05,-1.203e-07
22790.0,0.008763,1.762e-05,-1.163e-07
22795.0,0.008634,1.755e-05,-1.157e-07
22800.0,0.008503,1.755e-05,-1.129e-07
22805.0,0.00837,1.751e-05,-1.088e-07
22810.0,0.00824,1.74e-05,-1.081e-07
22815.0,0.008108,1.736e-05,-1.047e-07
22820.0,0.007977,1.736e-05,-1.019e-07
22825.0,0.007847,1.728e-05,-1.006e-07
22830.0,0.007717,1.725e-05,-9.78e-08
22835.0,0.007622,1.721e-05,-9.514e-08
22840.0,0.00754,1.717e-05,-9.455e-08
22845.0,0.007457,1.712e-05,-9.33e-08
22850.0,0.007373,1.712e-05,-9.128e-08
22855.0,0.007291,1.709e-05,-8.923e-08
22860.0,0.007209,1.704e-05,-8.864e-08
22865.0,0.007126,1.693e-05,-8.879e-08
22870.0,0.007041,1.693e-05,-8.536e-08
22875.0,0.006961,1.685e-05,-8.615e-08
22880.0,0.006878,1.685e-05,-8.414e-08
22885.0,0.006813,1.68e-05,-8.288e-08
22890.0,0.006782,1.68e-05,-8.226e-08
22895.0,0.006751,1.672e-05,-8.305e-08
22900.0,0.006721,1.672e-05,-8.305e-08
22905.0,0.00669,1.672e-05,-8.244e-08
22910.0,0.006658,1.672e-05,-8.183e-08
22915.0,0.006628,1.668e-05,-8.198e-08
22920.0,0.006599,1.66e-05,-8.478e-08
22925.0,0.006567,1.659e-05,-8.417e-08
22930.0,0.006536,1.659e-05,-8.356e-08
22935.0,0.006508,1.651e-05,-8.435e-08
22940.0,0.006499,1.655e-05,-8.37e-08
22945.0,0.006495,1.655e-05,-8.37e-08
22950.0,0.006493,1.655e-05,-8.432e-08
22955.0,0.00649,1.651e-05,-8.575e-08
22960.0,0.006488,1.647e-05,-8.651e-08
22965.0,0.006484,1.647e-05,-8.651e-08
22970.0,0.00648,1.647e-05,-8.51e-08
22975.0,0.006478,1.643e-05,-8.648e-08
22980.0,0.006474,1.643e-05,-8.648e-08
22985.0,0.00647,1.636e-05,-8.788e-08
22990.0,0.006471,1.636e-05,-8.928e-08
22995.0,0.006473,1.64e-05,-8.785e-08
23000.0,0.006476,1.64e-05,-8.645e-08
23005.0,0.00648,1.636e-05,-8.77e-08
23010.0,0.006482,1.64e-05,-8.627e-08
23015.0,0.006486,1.64e-05,-8.627e-08
23020.0,0.006489,1.64e-05,-8.627e-08
23025.0,0.006493,1.637e-05,-8.685e-08
23030.0,0.006496,1.637e-05,-8.685e-08
23035.0,0.006499,1.641e-05,-8.609e-08
23040.0,0.006501,1.637e-05,-8.606e-08
23045.0,0.006488,1.641e-05,-8.462e-08
23050.0,0.006465,1.638e-05,-8.257e-08
23055.0,0.006444,1.626e-05,-8.394e-08
23060.0,0.006422,1.622e-05,-8.33e-08
23065.0,0.006401,1.619e-05,-8.186e-08
23070.0,0.006381,1.611e-05,-8.265e-08
23075.0,0.006359,1.611e-05,-8.186e-08
23080.0,0.006337,1.607e-05,-8.122e-08
23085.0,0.006316,1.604e-05,-7.978e-08
23090.0,0.006294,1.6e-05,-7.913e-08
23095.0,0.006266,1.596e-05,-7.91e-08
23100.0,0.006203,1.589e-05,-7.641e-08
23105.0,0.006135,1.573e-05,-7.517e-08
23110.0,0.006067,1.562e-05,-7.453e-08
23115.0,0.006002,1.55e-05,-7.326e-08
23120.0,0.005932,1.538e-05,-7.06e-08
23125.0,0.005867,1.531e-05,-6.998e-08
23130.0,0.005797,1.519e-05,-6.732e-08
23135.0,0.005732,1.499e-05,-6.886e-08
23140.0,0.005664,1.496e-05,-6.541e-08
23145.0,0.005596,1.48e-05,-6.417e-08
23150.0,0.005528,1.469e-05,-6.353e-08
23155.0,0.005457,1.461e-05,-6.23e-08
23160.0,0.005388,1.445e-05,-6.308e-08
23165.0,0.005318,1.437e-05,-6.246e-08
23170.0,0.005248,1.422e-05,-6.325e-08
23175.0,0.005177,1.418e-05,-6.126e-08
23180.0,0.005107,1.403e-05,-6.205e-08
23185.0,0.005036,1.399e-05,-6e-08
23190.0,0.004966,1.383e-05,-6.078e-08
23195.0,0.004895,1.375e-05,-5.815e-08
23200.0,0.004825,1.36e-05,-5.893e-08
23205.0,0.004781,1.356e-05,-5.896e-08
23210.0,0.004755,1.356e-05,-5.896e-08
23215.0,0.004729,1.36e-05,-5.96e-08
23220.0,0.004703,1.36e-05,-5.96e-08
23225.0,0.004675,1.364e-05,-5.823e-08
23230.0,0.004648,1.36e-05,-6.027e-08
23235.0,0.004622,1.36e-05,-6.013e-08
23240.0,0.004595,1.36e-05,-6.048e-08
23245.0,0.004569,1.36e-05,-6.09e-08
23250.0,0.004542,1.356e-05,-6.196e-08
23255.0,0.004516,1.364e-05,-6.042e-08
23260.0,0.004514,1.364e-05,-6.145e-08
23265.0,0.004517,1.368e-05,-6.167e-08
23270.0,0.00452,1.38e-05,-5.982e-08
23275.0,0.004523,1.384e-05,-6.005e-08
23280.0,0.004527,1.388e-05,-6.021e-08
23285.0,0.00453,1.392e-05,-6.029e-08
23290.0,0.004533,1.403e-05,-5.844e-08
23295.0,0.004539,1.403e-05,-6.004e-08
23300.0,0.004541,1.411e-05,-5.883e-08
23305.0,0.004545,1.411e-05,-5.981e-08
23310.0,0.00455,1.419e-05,-5.916e-08
23315.0,0.004568,1.423e-05,-5.857e-08
23320.0,0.004588,1.431e-05,-5.779e-08
23325.0,0.004609,1.427e-05,-5.93e-08
23330.0,0.004628,1.435e-05,-5.79e-08
23335.0,0.004649,1.439e-05,-5.801e-08
23340.0,0.004669,1.439e-05,-5.863e-08
23345.0,0.004689,1.443e-05,-5.798e-08
23350.0,0.00471,1.451e-05,-5.719e-08
23355.0,0.004731,1.454e-05,-5.717e-08
23360.0,0.00475,1.454e-05,-5.717e-08
23365.0,0.004771,1.458e-05,-5.714e-08
23370.0,0.004796,1.458e-05,-5.653e-08
23375.0,0.004822,1.45e-05,-5.933e-08
23380.0,0.004847,1.45e-05,-5.872e-08
23385.0,0.004869,1.446e-05,-5.808e-08
23390.0,0.004896,1.446e-05,-5.948e-08
23395.0,0.004921,1.446e-05,-5.887e-08
23400.0,0.004945,1.438e-05,-5.965e-08
23405.0,0.00497,1.442e-05,-5.963e-08
23410.0,0.004995,1.441e-05,-5.901e-08
23415.0,0.00502,1.433e-05,-6.121e-08
23420.0,0.005038,1.429e-05,-6.056e-08
23425.0,0.00504,1.422e-05,-6.135e-08
23430.0,0.005038,1.418e-05,-5.991e-08
23435.0,0.005037,1.406e-05,-6.146e-08
23440.0,0.005036,1.398e-05,-6.146e-08
23445.0,0.005036,1.387e-05,-6.222e-08
23450.0,0.005034,1.379e-05,-6.3e-08
23455.0,0.005034,1.367e-05,-6.376e-08
23460.0,0.005031,1.36e-05,-6.315e-08
23465.0,0.005031,1.352e-05,-6.455e-08
23470.0,0.005031,1.34e-05,-6.53e-08
23475.0,0.005019,1.329e-05,-6.465e-08
23480.0,0.004979,1.313e-05,-6.544e-08
23485.0,0.004934,1.31e-05,-6.339e-08
23490.0,0.004892,1.29e-05,-6.414e-08
23495.0,0.004848,1.275e-05,-6.493e-08
23500.0,0.004805,1.263e-05,-6.367e-08
23505.0,0.004763,1.248e-05,-6.506e-08
23510.0,0.004718,1.233e-05,-6.377e-08
23515.0,0.004676,1.225e-05,-6.377e-08
23520.0,0.004632,1.21e-05,-6.315e-08
23525.0,0.00459,1.198e-05,-6.39e-08
23530.0,0.004541,1.187e-05,-6.283e-08
23535.0,0.004475,1.171e-05,-6.306e-08
23540.0,0.004405,1.156e-05,-6.258e-08
23545.0,0.004336,1.144e-05,-6.16e-08
23550.0,0.004268,1.133e-05,-6.109e-08
23555.0,0.004198,1.118e-05,-6.061e-08
23560.0,0.00413,1.106e-05,-6.01e-08
23565.0,0.00406,1.098e-05,-5.83e-08
23570.0,0.00399,1.081e-05,-5.82e-08
23575.0,0.003922,1.073e-05,-5.667e-08
23580.0,0.003852,1.055e-05,-5.671e-08
23585.0,0.003782,1.046e-05,-5.521e-08
23590.0,0.003715,1.035e-05,-5.468e-08
23595.0,0.003646,1.025e-05,-5.347e-08
23600.0,0.003577,1.013e-05,-5.241e-08
23605.0,0.003508,1.003e-05,-5.126e-08
23610.0,0.003439,9.912e-06,-5.032e-08
23615.0,0.00337,9.8e-06,-4.923e-08
23620.0,0.003301,9.691e-06,-4.822e-08
23625.0,0.003232,9.582e-06,-4.715e-08
23630.0,0.003163,9.47e-06,-4.619e-08
23635.0,0.003094,9.362e-06,-4.512e-08
23640.0,0.003026,9.253e-06,-4.411e-08
23645.0,0.002971,9.175e-06,-4.294e-08
23650.0,0.002919,9.097e-06,-4.198e-08
23655.0,0.002868,9.027e-06,-4.082e-08
23660.0,0.002816,8.95e-06,-3.972e-08
23665.0,0.002764,8.883e-06,-3.848e-08
23670.0,0.002712,8.802e-06,-3.765e-08
23675.0,0.002661,8.732e-06,-3.656e-08
23680.0,0.002609,8.658e-06,-3.531e-08
23685.0,0.002557,8.588e-06,-3.421e-08
23690.0,0.002505,8.51e-06,-3.319e-08
23695.0,0.002454,8.44e-06,-3.209e-08
23700.0,0.002416,8.385e-06,-3.131e-08
23705.0,0.002386,8.342e-06,-3.082e-08
23710.0,0.002356,8.307e-06,-3.01e-08
23715.0,0.002326,8.267e-06,-2.947e-08
23720.0,0.002297,8.228e-06,-2.89e-08
23725.0,0.002267,8.189e-06,-2.833e-08
23730.0,0.002237,8.149e-06,-2.776e-08
23735.0,0.002207,8.106e-06,-2.718e-08
23740.0,0.002177,8.063e-06,-2.669e-08
23745.0,0.002148,8.024e-06,-2.626e-08
23750.0,0.002118,7.984e-06,-2.569e-08
23755.0,0.002096,7.957e-06,-2.517e-08
23760.0,0.002087,7.949e-06,-2.505e-08
23765.0,0.002078,7.944e-06,-2.494e-08
23770.0,0.00207,7.928e-06,-2.504e-08
23775.0,0.002061,7.92e-06,-2.485e-08
23780.0,0.002052,7.908e-06,-2.481e-08
23785.0,0.002043,7.907e-06,-2.454e-08
23790.0,0.002034,7.895e-06,-2.444e-08
23795.0,0.002025,7.883e-06,-2.453e-08
23800.0,0.002016,7.874e-06,-2.435e-08
23805.0,0.002007,7.87e-06,-2.416e-08
23810.0,0.002,7.854e-06,-2.425e-08
23815.0,0.002,7.858e-06,-2.419e-08
23820.0,0.002001,7.853e-06,-2.441e-08
23825.0,0.002002,7.85e-06,-2.454e-08
23830.0,0.002003,7.853e-06,-2.448e-08
23835.0,0.002004,7.849e-06,-2.47e-08
23840.0,0.002005,7.853e-06,-2.463e-08
23845.0,0.002006,7.849e-06,-2.491e-08
23850.0,0.002007,7.845e-06,-2.499e-08
23855.0,0.002007,7.852e-06,-2.485e-08
23860.0,0.002008,7.848e-06,-2.506e-08
23865.0,0.002009,7.844e-06,-2.514e-08
23870.0,0.002008,7.836e-06,-2.521e-08
23875.0,0.002006,7.825e-06,-2.494e-08
23880.0,0.002003,7.81e-06,-2.501e-08
23885.0,0.002001,7.798e-06,-2.488e-08
23890.0,0.001999,7.787e-06,-2.488e-08
23895.0,0.001997,7.776e-06,-2.46e-08
23900.0,0.001994,7.753e-06,-2.475e-08
23905.0,0.001992,7.741e-06,-2.468e-08
23910.0,0.00199,7.726e-06,-2.47e-08
23915.0,0.001988,7.715e-06,-2.462e-08
23920.0,0.001985,7.703e-06,-2.442e-08
23925.0,0.00198,7.684e-06,-2.429e-08
23930.0,0.001968,7.642e-06,-2.417e-08
23935.0,0.001956,7.604e-06,-2.398e-08
23940.0,0.001944,7.565e-06,-2.373e-08
23945.0,0.001932,7.527e-06,-2.353e-08
23950.0,0.001919,7.492e-06,-2.314e-08
23955.0,0.001907,7.454e-06,-2.295e-08
23960.0,0.001895,7.416e-06,-2.276e-08
23965.0,0.001883,7.37e-06,-2.264e-08
23970.0,0.001871,7.332e-06,-2.245e-08
23975.0,0.001859,7.297e-06,-2.212e-08
23980.0,0.001846,7.251e-06,-2.2e-08
23985.0,0.001827,7.197e-06,-2.163e-08
23990.0,0.001805,7.132e-06,-2.146e-08
23995.0,0.001783,7.07e-06,-2.114e-08
24000.0,0.001761,7.005e-06,-2.091e-08
24005.0,0.00174,6.935e-06,-2.081e-08
24010.0,0.001718,6.87e-06,-2.064e-08
24015.0,0.001696,6.805e-06,-2.047e-08
